"","Date","Time","Block","Trial","a","b","c","TimePTri","AccTime","Xpos_cursor","Ypos_cursor","Xpos_dot","Ypos_dot","time"
"12344","31-Mar-2020","08:23:24",1,1,2,3,3,13.1232,167254.3048,580,619,241,612,12344
"12345","31-Mar-2020","08:23:24",1,1,2,3,3,13.2489,167267.6644,574,619,243,612,12345
"12346","31-Mar-2020","08:23:24",1,1,2,3,3,13.2723,167281.0471,564,619,247,612,12346
"12347","31-Mar-2020","08:23:24",1,1,2,3,3,13.1411,167294.2992,548,622,252,612,12347
"12348","31-Mar-2020","08:23:24",1,1,2,3,3,13.2457,167307.6568,527,624,259,612,12348
"12349","31-Mar-2020","08:23:24",1,1,2,3,3,13.272,167321.0389,506,625,268,612,12349
"12350","31-Mar-2020","08:23:24",1,1,2,3,3,13.1309,167334.2778,490,625,278,612,12350
"12351","31-Mar-2020","08:23:24",1,1,2,3,3,13.2582,167347.6454,481,623,290,612,12351
"12352","31-Mar-2020","08:23:24",1,1,2,3,3,13.1825,167360.9354,479,622,303,612,12352
"12353","31-Mar-2020","08:23:24",1,1,2,3,3,13.2053,167374.2446,479,622,318,612,12353
"12354","31-Mar-2020","08:23:24",1,1,2,3,3,13.2855,167387.6388,479,622,334,612,12354
"12355","31-Mar-2020","08:23:24",1,1,2,3,3,13.3522,167401.0998,477,622,351,612,12355
"12356","31-Mar-2020","08:23:24",1,1,2,3,3,13.0696,167414.282,472,622,369,612,12356
"12357","31-Mar-2020","08:23:24",1,1,2,3,3,13.2399,167427.6335,469,622,388,612,12357
"12358","31-Mar-2020","08:23:24",1,1,2,3,3,13.1995,167440.9418,469,621,408,612,12358
"12359","31-Mar-2020","08:23:24",1,1,2,3,3,13.263,167454.3158,469,621,428,612,12359
"12360","31-Mar-2020","08:23:24",1,1,2,3,3,13.2281,167467.6565,476,619,450,612,12360
"12361","31-Mar-2020","08:23:24",1,1,2,3,3,13.2762,167481.0436,490,616,471,612,12361
"12362","31-Mar-2020","08:23:24",1,1,2,3,3,13.1758,167494.3339,511,614,493,612,12362
"12363","31-Mar-2020","08:23:24",1,1,2,3,3,13.1847,167507.6348,529,613,514,612,12363
"12364","31-Mar-2020","08:23:24",1,1,2,3,3,13.2896,167521.0393,541,613,536,612,12364
"12365","31-Mar-2020","08:23:24",1,1,2,3,3,13.1639,167534.3177,550,614,558,612,12365
"12366","31-Mar-2020","08:23:24",1,1,2,3,3,13.1838,167547.615,562,614,579,612,12366
"12367","31-Mar-2020","08:23:24",1,1,2,3,3,13.2839,167561.0109,583,613,600,612,12367
"12368","31-Mar-2020","08:23:24",1,1,2,3,3,13.1446,167574.2655,624,609,620,612,12368
"12369","31-Mar-2020","08:23:24",1,1,2,3,3,13.297,167587.6748,692,603,640,612,12369
"12370","31-Mar-2020","08:23:24",1,1,2,3,3,13.2319,167601.0405,768,601,659,612,12370
"12371","31-Mar-2020","08:23:24",1,1,2,3,3,13.1251,167614.2788,812,603,678,612,12371
"12372","31-Mar-2020","08:23:24",1,1,2,3,3,13.2412,167627.6323,831,606,695,612,12372
"12373","31-Mar-2020","08:23:24",1,1,2,3,3,13.1742,167640.9165,835,607,711,612,12373
"12374","31-Mar-2020","08:23:24",1,1,2,3,3,13.2393,167654.2649,835,607,726,612,12374
"12375","31-Mar-2020","08:23:24",1,1,2,3,3,13.2633,167667.6398,835,607,740,612,12375
"12376","31-Mar-2020","08:23:24",1,1,2,3,3,13.2123,167680.9648,835,607,752,612,12376
"12377","31-Mar-2020","08:23:24",1,1,2,3,3,13.1835,167694.2583,835,606,763,612,12377
"12378","31-Mar-2020","08:23:24",1,1,2,3,3,13.2601,167707.63,835,606,773,612,12378
"12379","31-Mar-2020","08:23:24",1,1,2,3,3,13.1674,167720.9052,835,606,781,612,12379
"12380","31-Mar-2020","08:23:24",1,1,2,3,3,13.2255,167734.2382,835,606,788,612,12380
"12381","31-Mar-2020","08:23:24",1,1,2,3,3,13.2977,167747.6443,835,606,793,612,12381
"12382","31-Mar-2020","08:23:24",1,1,2,3,3,13.1697,167760.9224,835,606,797,612,12382
"12383","31-Mar-2020","08:23:24",1,1,2,3,3,13.2582,167774.2929,836,606,799,612,12383
"12384","31-Mar-2020","08:23:24",1,1,2,3,3,13.2191,167787.6252,839,606,800,612,12384
"12385","31-Mar-2020","08:23:24",1,1,2,3,3,13.2858,167801.0233,845,605,799,612,12385
"12386","31-Mar-2020","08:23:24",1,1,2,3,3,13.1142,167814.2468,857,605,797,612,12386
"12387","31-Mar-2020","08:23:24",1,1,2,3,3,13.3285,167827.6953,874,603,793,612,12387
"12388","31-Mar-2020","08:23:24",1,1,2,3,3,13.1729,167841.0449,893,602,787,612,12388
"12389","31-Mar-2020","08:23:24",1,1,2,3,3,13.1289,167854.2883,908,601,780,612,12389
"12390","31-Mar-2020","08:23:24",1,1,2,3,3,13.1995,167867.6017,924,601,772,612,12390
"12391","31-Mar-2020","08:23:24",1,1,2,3,3,13.2617,167880.9757,936,599,762,612,12391
"12392","31-Mar-2020","08:23:24",1,1,2,3,3,13.187,167894.2862,944,599,751,612,12392
"12393","31-Mar-2020","08:23:24",1,1,2,3,3,13.2191,167907.6185,945,599,739,612,12393
"12394","31-Mar-2020","08:23:24",1,1,2,3,3,13.1578,167920.8848,945,599,726,612,12394
"12395","31-Mar-2020","08:23:24",1,1,2,3,3,13.2248,167934.2155,945,599,711,612,12395
"12396","31-Mar-2020","08:23:24",1,1,2,3,3,13.3647,167947.6934,945,599,696,612,12396
"12397","31-Mar-2020","08:23:24",1,1,2,3,3,13.1142,167961.0042,944,599,680,612,12397
"12398","31-Mar-2020","08:23:24",1,1,2,3,3,13.22,167974.3427,936,601,663,612,12398
"12399","31-Mar-2020","08:23:24",1,1,2,3,3,13.161,167987.6198,915,606,645,612,12399
"12400","31-Mar-2020","08:23:24",1,1,2,3,3,13.3583,168001.0907,871,611,627,612,12400
"12401","31-Mar-2020","08:23:24",1,1,2,3,3,13.0924,168014.2934,801,617,608,612,12401
"12402","31-Mar-2020","08:23:24",1,1,2,3,3,13.1719,168027.5773,730,617,589,612,12402
"12403","31-Mar-2020","08:23:24",1,1,2,3,3,13.3166,168041.0065,662,615,569,612,12403
"12404","31-Mar-2020","08:23:24",1,1,2,3,3,13.126,168054.2611,608,610,549,612,12404
"12405","31-Mar-2020","08:23:24",1,1,2,3,3,13.2111,168067.5848,578,606,530,612,12405
"12406","31-Mar-2020","08:23:24",1,1,2,3,3,13.2964,168080.9938,561,605,510,612,12406
"12407","31-Mar-2020","08:23:24",1,1,2,3,3,13.1453,168094.2513,546,605,490,612,12407
"12408","31-Mar-2020","08:23:24",1,1,2,3,3,13.2572,168107.625,526,608,471,612,12408
"12409","31-Mar-2020","08:23:24",1,1,2,3,3,13.2499,168120.9891,497,611,451,612,12409
"12410","31-Mar-2020","08:23:24",1,1,2,3,3,13.1373,168134.2374,463,614,433,612,12410
"12411","31-Mar-2020","08:23:24",1,1,2,3,3,13.2646,168147.6232,436,614,414,612,12411
"12412","31-Mar-2020","08:23:24",1,1,2,3,3,13.1812,168160.9203,420,613,397,612,12412
"12413","31-Mar-2020","08:23:24",1,1,2,3,3,13.1937,168174.2243,415,611,380,612,12413
"12414","31-Mar-2020","08:23:24",1,1,2,3,3,13.2685,168187.6048,413,611,364,612,12414
"12415","31-Mar-2020","08:23:24",1,1,2,3,3,13.3997,168201.1187,412,611,349,612,12415
"12416","31-Mar-2020","08:23:24",1,1,2,3,3,12.998,168214.2277,405,613,334,612,12416
"12417","31-Mar-2020","08:23:24",1,1,2,3,3,13.2467,168227.5879,392,615,321,612,12417
"12418","31-Mar-2020","08:23:24",1,1,2,3,3,13.3063,168241.0117,379,616,309,612,12418
"12419","31-Mar-2020","08:23:24",1,1,2,3,3,13.1013,168254.2237,369,616,298,612,12419
"12420","31-Mar-2020","08:23:24",1,1,2,3,3,13.2775,168267.6124,365,615,288,612,12420
"12421","31-Mar-2020","08:23:24",1,1,2,3,3,13.1446,168280.8662,363,615,279,612,12421
"12422","31-Mar-2020","08:23:24",1,1,2,3,3,13.2451,168294.2187,363,615,272,612,12422
"12423","31-Mar-2020","08:23:24",1,1,2,3,3,13.2451,168307.5722,362,615,266,612,12423
"12424","31-Mar-2020","08:23:24",1,1,2,3,3,13.1947,168320.8762,360,614,261,612,12424
"12425","31-Mar-2020","08:23:24",1,1,2,3,3,13.2207,168334.2034,358,614,258,612,12425
"12426","31-Mar-2020","08:23:24",1,1,2,3,3,13.2569,168347.5688,357,613,256,612,12426
"12427","31-Mar-2020","08:23:24",1,1,2,3,3,13.2601,168360.9409,357,613,256,612,12427
"12428","31-Mar-2020","08:23:24",1,1,2,3,3,13.2078,168374.2597,357,613,256,612,12428
"12429","31-Mar-2020","08:23:24",1,1,2,3,3,13.1819,168387.5513,357,613,259,612,12429
"12430","31-Mar-2020","08:23:24",1,1,2,3,3,13.1799,168400.839,357,613,263,612,12430
"12431","31-Mar-2020","08:23:24",1,1,2,3,3,13.2248,168414.1675,357,613,268,612,12431
"12432","31-Mar-2020","08:23:24",1,1,2,3,3,13.3384,168427.6124,357,613,274,612,12432
"12433","31-Mar-2020","08:23:24",1,1,2,3,3,13.1459,168440.8674,357,613,282,612,12433
"12434","31-Mar-2020","08:23:24",1,1,2,3,3,13.2255,168454.1994,357,613,291,612,12434
"12435","31-Mar-2020","08:23:24",1,1,2,3,3,13.3686,168467.6799,361,612,301,612,12435
"12436","31-Mar-2020","08:23:24",1,1,2,3,3,13.1633,168481.0337,369,611,313,612,12436
"12437","31-Mar-2020","08:23:24",1,1,2,3,3,13.1171,168494.2633,381,610,326,612,12437
"12438","31-Mar-2020","08:23:24",1,1,2,3,3,13.1761,168507.5527,391,610,339,612,12438
"12439","31-Mar-2020","08:23:24",1,1,2,3,3,13.2925,168520.9571,397,609,354,612,12439
"12440","31-Mar-2020","08:23:24",1,1,2,3,3,13.154,168534.2285,401,609,370,612,12440
"12441","31-Mar-2020","08:23:24",1,1,2,3,3,13.2322,168547.5778,401,609,387,612,12441
"12442","31-Mar-2020","08:23:24",1,1,2,3,3,13.195,168560.9088,402,608,404,612,12442
"12443","31-Mar-2020","08:23:24",1,1,2,3,3,13.1941,168574.2168,404,607,423,612,12443
"12444","31-Mar-2020","08:23:24",1,1,2,3,3,13.2486,168587.5786,412,606,442,612,12444
"12445","31-Mar-2020","08:23:24",1,1,2,3,3,14.3399,168602.1148,427,604,461,612,12445
"12446","31-Mar-2020","08:23:24",1,1,2,3,3,12.0411,168614.3013,463,602,483,612,12446
"12447","31-Mar-2020","08:23:24",1,1,2,3,3,13.1713,168627.5948,502,600,502,612,12447
"12448","31-Mar-2020","08:23:24",1,1,2,3,3,13.2431,168640.9553,542,600,523,612,12448
"12449","31-Mar-2020","08:23:24",1,1,2,3,3,13.1607,168654.2328,578,603,544,612,12449
"12450","31-Mar-2020","08:23:24",1,1,2,3,3,13.4988,168667.8551,608,605,565,612,12450
"12451","31-Mar-2020","08:23:24",1,1,2,3,3,12.9836,168680.96,637,606,586,612,12451
"12452","31-Mar-2020","08:23:24",1,1,2,3,3,13.1546,168694.2313,665,605,607,612,12452
"12453","31-Mar-2020","08:23:24",1,1,2,3,3,13.2345,168707.5829,691,602,628,612,12453
"12454","31-Mar-2020","08:23:24",1,1,2,3,3,13.2447,168720.9434,715,599,648,612,12454
"12455","31-Mar-2020","08:23:24",1,1,2,3,3,13.1491,168734.2074,737,597,668,612,12455
"12456","31-Mar-2020","08:23:24",1,1,2,3,3,13.2518,168747.575,754,595,688,612,12456
"12457","31-Mar-2020","08:23:24",1,1,2,3,3,13.2348,168760.9253,771,593,707,612,12457
"12458","31-Mar-2020","08:23:24",1,1,2,3,3,13.3878,168774.4372,792,590,726,612,12458
"12459","31-Mar-2020","08:23:24",1,1,2,3,3,13.0263,168787.5841,809,588,744,612,12459
"12460","31-Mar-2020","08:23:24",1,1,2,3,3,13.3621,168801.0614,822,587,761,612,12460
"12461","31-Mar-2020","08:23:24",1,1,2,3,3,13.0195,168814.1945,830,587,777,612,12461
"12462","31-Mar-2020","08:23:24",1,1,2,3,3,13.2348,168827.5413,832,587,792,612,12462
"12463","31-Mar-2020","08:23:24",1,1,2,3,3,13.2155,168840.8691,832,587,806,612,12463
"12464","31-Mar-2020","08:23:24",1,1,2,3,3,13.1838,168854.1623,832,587,819,612,12464
"12465","31-Mar-2020","08:23:24",1,1,2,3,3,13.246,168867.5183,832,587,831,612,12465
"12466","31-Mar-2020","08:23:24",1,1,2,3,3,13.1803,168880.806,832,587,842,612,12466
"12467","31-Mar-2020","08:23:24",1,1,2,3,3,13.2444,168894.1566,832,587,851,612,12467
"12468","31-Mar-2020","08:23:24",1,1,2,3,3,53.3289,168947.5991,832,587,859,612,12468
"12469","31-Mar-2020","08:23:24",1,1,2,3,3,13.2146,168960.9295,838,586,877,612,12469
"12470","31-Mar-2020","08:23:24",1,1,2,3,3,13.2306,168974.2782,841,585,877,612,12470
"12471","31-Mar-2020","08:23:24",1,1,2,3,3,13.1556,168987.5508,845,584,876,612,12471
"12472","31-Mar-2020","08:23:24",1,1,2,3,3,13.4282,169001.0936,848,583,874,612,12472
"12473","31-Mar-2020","08:23:24",1,1,2,3,3,12.9512,169014.1574,852,582,870,612,12473
"12474","31-Mar-2020","08:23:24",1,1,2,3,3,13.2874,169027.559,854,582,865,612,12474
"12475","31-Mar-2020","08:23:24",1,1,2,3,3,13.1732,169040.8448,855,582,858,612,12475
"12476","31-Mar-2020","08:23:24",1,1,2,3,3,13.2117,169054.1697,856,582,850,612,12476
"12477","31-Mar-2020","08:23:24",1,1,2,3,3,13.2589,169067.5424,858,582,841,612,12477
"12478","31-Mar-2020","08:23:24",1,1,2,3,3,13.1427,169080.7942,859,582,830,612,12478
"12479","31-Mar-2020","08:23:24",1,1,2,3,3,13.255,169094.1596,859,582,818,612,12479
"12480","31-Mar-2020","08:23:24",1,1,2,3,3,13.2556,169107.5294,859,582,804,612,12480
"12481","31-Mar-2020","08:23:24",1,1,2,3,3,13.2816,169120.9237,859,582,790,612,12481
"12482","31-Mar-2020","08:23:24",1,1,2,3,3,13.1504,169134.1883,853,583,774,612,12482
"12483","31-Mar-2020","08:23:24",1,1,2,3,3,13.2451,169147.5498,841,586,757,612,12483
"12484","31-Mar-2020","08:23:24",1,1,2,3,3,13.2297,169160.945,819,588,739,612,12484
"12485","31-Mar-2020","08:23:24",1,1,2,3,3,13.119,169174.1782,796,589,721,612,12485
"12486","31-Mar-2020","08:23:24",1,1,2,3,3,13.246,169187.5377,774,589,702,612,12486
"12487","31-Mar-2020","08:23:24",1,1,2,3,3,13.3782,169201.0292,758,589,682,612,12487
"12488","31-Mar-2020","08:23:24",1,1,2,3,3,13.0394,169214.1818,738,589,662,612,12488
"12489","31-Mar-2020","08:23:24",1,1,2,3,3,13.2784,169227.5751,711,590,641,612,12489
"12490","31-Mar-2020","08:23:24",1,1,2,3,3,13.2537,169240.9459,669,595,620,612,12490
"12491","31-Mar-2020","08:23:24",1,1,2,3,3,13.1049,169254.165,610,601,599,612,12491
"12492","31-Mar-2020","08:23:24",1,1,2,3,3,13.2194,169267.4989,553,601,578,612,12492
"12493","31-Mar-2020","08:23:24",1,1,2,3,3,13.2752,169280.886,509,601,557,612,12493
"12494","31-Mar-2020","08:23:24",1,1,2,3,3,13.1588,169294.1584,473,600,536,612,12494
"12495","31-Mar-2020","08:23:24",1,1,2,3,3,13.2569,169307.5292,451,600,516,612,12495
"12496","31-Mar-2020","08:23:24",1,1,2,3,3,13.2669,169320.9093,432,601,496,612,12496
"12497","31-Mar-2020","08:23:24",1,1,2,3,3,13.153,169334.1755,413,605,476,612,12497
"12498","31-Mar-2020","08:23:24",1,1,2,3,3,13.23,169347.5197,397,607,458,612,12498
"12499","31-Mar-2020","08:23:24",1,1,2,3,3,13.2643,169360.8979,386,607,440,612,12499
"12500","31-Mar-2020","08:23:24",1,1,2,3,3,13.1504,169374.1631,377,607,424,612,12500
"12501","31-Mar-2020","08:23:24",1,1,2,3,3,13.2332,169387.523,373,606,408,612,12501
"12502","31-Mar-2020","08:23:24",1,1,2,3,3,13.1815,169400.8175,371,606,394,612,12502
"12503","31-Mar-2020","08:23:24",1,1,2,3,3,13.22,169414.1498,370,606,381,612,12503
"12504","31-Mar-2020","08:23:24",1,1,2,3,3,13.2589,169427.5225,368,606,370,612,12504
"12505","31-Mar-2020","08:23:24",1,1,2,3,3,13.1825,169440.817,366,606,360,612,12505
"12506","31-Mar-2020","08:23:24",1,1,2,3,3,13.2098,169454.1397,365,606,351,612,12506
"12507","31-Mar-2020","08:23:24",1,1,2,3,3,13.2762,169467.5288,365,606,345,612,12507
"12508","31-Mar-2020","08:23:24",1,1,2,3,3,13.1584,169480.804,365,606,340,612,12508
"12509","31-Mar-2020","08:23:24",1,1,2,3,3,13.2297,169494.1469,365,606,337,612,12509
"12510","31-Mar-2020","08:23:24",1,1,2,3,3,13.2239,169507.483,365,606,336,612,12510
"12511","31-Mar-2020","08:23:24",1,1,2,3,3,13.1847,169520.7769,365,606,337,612,12511
"12512","31-Mar-2020","08:23:24",1,1,2,3,3,13.2505,169534.138,365,606,340,612,12512
"12513","31-Mar-2020","08:23:24",1,1,2,3,3,13.2402,169547.4925,365,606,345,612,12513
"12514","31-Mar-2020","08:23:24",1,1,2,3,3,13.1754,169560.7773,364,606,352,612,12514
"12515","31-Mar-2020","08:23:24",1,1,2,3,3,13.2213,169574.1064,364,606,360,612,12515
"12516","31-Mar-2020","08:23:24",1,1,2,3,3,13.2479,169587.4756,364,606,371,612,12516
"12517","31-Mar-2020","08:23:24",1,1,2,3,3,13.2797,169600.8612,364,606,383,612,12517
"12518","31-Mar-2020","08:23:24",1,1,2,3,3,13.1222,169614.0902,364,606,397,612,12518
"12519","31-Mar-2020","08:23:24",1,1,2,3,3,13.2759,169627.4738,364,606,413,612,12519
"12520","31-Mar-2020","08:23:24",1,1,2,3,3,13.1944,169640.7908,364,606,430,612,12520
"12521","31-Mar-2020","08:23:24",1,1,2,3,3,13.2188,169654.1202,364,606,449,612,12521
"12522","31-Mar-2020","08:23:24",1,1,2,3,3,13.2454,169667.4756,363,606,468,612,12522
"12523","31-Mar-2020","08:23:24",1,1,2,3,3,13.1883,169680.7739,363,606,489,612,12523
"12524","31-Mar-2020","08:23:24",1,1,2,3,3,13.2836,169694.17,363,606,511,612,12524
"12525","31-Mar-2020","08:23:24",1,1,2,3,3,13.17,169707.4546,363,606,534,612,12525
"12526","31-Mar-2020","08:23:24",1,1,2,3,3,13.305,169720.8719,364,605,557,612,12526
"12527","31-Mar-2020","08:23:24",1,1,2,3,3,13.1568,169734.1416,369,603,581,612,12527
"12528","31-Mar-2020","08:23:24",1,1,2,3,3,13.2556,169747.5105,382,600,605,612,12528
"12529","31-Mar-2020","08:23:24",1,1,2,3,3,13.2582,169760.881,403,599,628,612,12529
"12530","31-Mar-2020","08:23:24",1,1,2,3,3,13.1902,169774.1877,428,599,652,612,12530
"12531","31-Mar-2020","08:23:24",1,1,2,3,3,13.1883,169787.4895,451,599,675,612,12531
"12532","31-Mar-2020","08:23:24",1,1,2,3,3,13.4366,169801.0403,483,599,697,612,12532
"12533","31-Mar-2020","08:23:24",1,1,2,3,3,12.9612,169814.1143,530,599,718,612,12533
"12534","31-Mar-2020","08:23:24",1,1,2,3,3,13.2922,169827.5198,590,597,737,612,12534
"12535","31-Mar-2020","08:23:24",1,1,2,3,3,13.3015,169840.9358,654,595,755,612,12535
"12536","31-Mar-2020","08:23:24",1,1,2,3,3,13.0815,169854.1324,706,594,771,612,12536
"12537","31-Mar-2020","08:23:24",1,1,2,3,3,13.2486,169867.4971,737,594,786,612,12537
"12538","31-Mar-2020","08:23:24",1,1,2,3,3,13.1751,169880.7881,749,595,799,612,12538
"12539","31-Mar-2020","08:23:24",1,1,2,3,3,13.1982,169894.0992,749,595,810,612,12539
"12540","31-Mar-2020","08:23:24",1,1,2,3,3,13.2576,169907.4748,749,595,819,612,12540
"12541","31-Mar-2020","08:23:24",1,1,2,3,3,13.2707,169920.8588,749,595,826,612,12541
"12542","31-Mar-2020","08:23:24",1,1,2,3,3,13.1443,169934.1141,753,595,832,612,12542
"12543","31-Mar-2020","08:23:24",1,1,2,3,3,13.2341,169947.4644,767,595,835,612,12543
"12544","31-Mar-2020","08:23:24",1,1,2,3,3,13.2816,169960.8586,789,595,837,612,12544
"12545","31-Mar-2020","08:23:24",1,1,2,3,3,13.3628,169974.3722,817,595,836,612,12545
"12546","31-Mar-2020","08:23:24",1,1,2,3,3,13.0308,169987.5197,846,596,834,612,12546
"12547","31-Mar-2020","08:23:24",1,1,2,3,3,13.3429,170000.9762,876,598,830,612,12547
"12548","31-Mar-2020","08:23:24",1,1,2,3,3,13.0186,170014.1064,900,601,824,612,12548
"12549","31-Mar-2020","08:23:24",1,1,2,3,3,13.2438,170027.4618,910,603,816,612,12549
"12550","31-Mar-2020","08:23:24",1,1,2,3,3,13.3253,170040.9009,910,603,807,612,12550
"12551","31-Mar-2020","08:23:24",1,1,2,3,3,13.1017,170054.1174,910,604,797,612,12551
"12552","31-Mar-2020","08:23:24",1,1,2,3,3,13.229,170067.4629,907,604,785,612,12552
"12553","31-Mar-2020","08:23:24",1,1,2,3,3,13.2046,170080.7811,901,604,771,612,12553
"12554","31-Mar-2020","08:23:24",1,1,2,3,3,13.205,170094.0996,897,604,757,612,12554
"12555","31-Mar-2020","08:23:24",1,1,2,3,3,13.2441,170107.4566,894,604,742,612,12555
"12556","31-Mar-2020","08:23:24",1,1,2,3,3,13.3076,170120.8743,891,604,725,612,12556
"12557","31-Mar-2020","08:23:24",1,1,2,3,3,13.1405,170134.1267,890,604,708,612,12557
"12558","31-Mar-2020","08:23:24",1,1,2,3,3,13.2544,170147.4959,887,605,690,612,12558
"12559","31-Mar-2020","08:23:24",1,1,2,3,3,13.2306,170160.8407,881,605,671,612,12559
"12560","31-Mar-2020","08:23:24",1,1,2,3,3,13.1617,170174.1169,868,607,652,612,12560
"12561","31-Mar-2020","08:23:24",1,1,2,3,3,13.2656,170187.4967,842,610,633,612,12561
"12562","31-Mar-2020","08:23:24",1,1,2,3,3,13.367,170200.9772,804,612,613,612,12562
"12563","31-Mar-2020","08:23:24",1,1,2,3,3,13.0144,170214.1167,748,615,593,612,12563
"12564","31-Mar-2020","08:23:24",1,1,2,3,3,13.2486,170227.4795,695,616,574,612,12564
"12565","31-Mar-2020","08:23:24",1,1,2,3,3,13.2807,170240.8824,649,616,554,612,12565
"12566","31-Mar-2020","08:23:24",1,1,2,3,3,13.1103,170254.1066,610,615,534,612,12566
"12567","31-Mar-2020","08:23:24",1,1,2,3,3,13.2001,170267.4193,582,614,515,612,12567
"12568","31-Mar-2020","08:23:24",1,1,2,3,3,13.2752,170280.8052,560,613,497,612,12568
"12569","31-Mar-2020","08:23:24",1,1,2,3,3,13.2361,170294.1542,537,613,478,612,12569
"12570","31-Mar-2020","08:23:24",1,1,2,3,3,13.179,170307.4454,513,614,460,612,12570
"12571","31-Mar-2020","08:23:24",1,1,2,3,3,13.2589,170320.8163,488,614,443,612,12571
"12572","31-Mar-2020","08:23:24",1,1,2,3,3,13.1966,170334.1258,466,613,427,612,12572
"12573","31-Mar-2020","08:23:24",1,1,2,3,3,13.22,170347.4594,455,610,411,612,12573
"12574","31-Mar-2020","08:23:24",1,1,2,3,3,13.1684,170360.7388,454,607,397,612,12574
"12575","31-Mar-2020","08:23:24",1,1,2,3,3,13.2014,170374.0496,454,607,383,612,12575
"12576","31-Mar-2020","08:23:24",1,1,2,3,3,13.2374,170387.4088,454,607,371,612,12576
"12577","31-Mar-2020","08:23:24",1,1,2,3,3,13.2989,170400.8294,454,607,359,612,12577
"12578","31-Mar-2020","08:23:24",1,1,2,3,3,13.1597,170414.0972,452,607,349,612,12578
"12579","31-Mar-2020","08:23:24",1,1,2,3,3,13.2354,170427.443,446,607,340,612,12579
"12580","31-Mar-2020","08:23:24",1,1,2,3,3,13.271,170440.8276,435,609,332,612,12580
"12581","31-Mar-2020","08:23:24",1,1,2,3,3,13.1597,170454.0996,422,611,325,612,12581
"12582","31-Mar-2020","08:23:24",1,1,2,3,3,13.2479,170467.4608,413,612,320,612,12582
"12583","31-Mar-2020","08:23:24",1,1,2,3,3,13.1825,170480.7555,409,612,316,612,12583
"12584","31-Mar-2020","08:23:24",1,1,2,3,3,13.2191,170494.0885,408,612,314,612,12584
"12585","31-Mar-2020","08:23:24",1,1,2,3,3,13.1809,170507.382,408,612,313,612,12585
"12586","31-Mar-2020","08:23:24",1,1,2,3,3,13.2983,170520.791,408,612,313,612,12586
"12587","31-Mar-2020","08:23:24",1,1,2,3,3,13.2072,170534.1111,405,612,315,612,12587
"12588","31-Mar-2020","08:23:24",1,1,2,3,3,13.2316,170547.4566,398,612,318,612,12588
"12589","31-Mar-2020","08:23:24",1,1,2,3,3,13.1758,170560.7443,391,612,322,612,12589
"12590","31-Mar-2020","08:23:24",1,1,2,3,3,13.2341,170574.0907,386,612,328,612,12590
"12591","31-Mar-2020","08:23:24",1,1,2,3,3,13.2989,170587.5032,385,610,335,612,12591
"12592","31-Mar-2020","08:23:24",1,1,2,3,3,13.3384,170600.9549,385,610,344,612,12592
"12593","31-Mar-2020","08:23:24",1,1,2,3,3,12.9859,170614.0524,390,608,354,612,12593
"12594","31-Mar-2020","08:23:24",1,1,2,3,3,13.2682,170627.4334,393,607,364,612,12594
"12595","31-Mar-2020","08:23:24",1,1,2,3,3,13.2435,170640.7892,394,607,377,612,12595
"12596","31-Mar-2020","08:23:24",1,1,2,3,3,13.1463,170654.0458,394,607,390,612,12596
"12597","31-Mar-2020","08:23:24",1,1,2,3,3,13.2495,170667.4063,394,607,405,612,12597
"12598","31-Mar-2020","08:23:24",1,1,2,3,3,13.254,170680.7739,394,607,420,612,12598
"12599","31-Mar-2020","08:23:24",1,1,2,3,3,13.2104,170694.0982,395,607,437,612,12599
"12600","31-Mar-2020","08:23:24",1,1,2,3,3,13.2438,170707.4568,399,607,455,612,12600
"12601","31-Mar-2020","08:23:24",1,1,2,3,3,13.2406,170720.81,413,607,473,612,12601
"12602","31-Mar-2020","08:23:24",1,1,2,3,3,13.1565,170734.0788,443,605,492,612,12602
"12603","31-Mar-2020","08:23:24",1,1,2,3,3,13.2502,170747.4435,481,603,512,612,12603
"12604","31-Mar-2020","08:23:24",1,1,2,3,3,13.272,170760.831,525,601,532,612,12604
"12605","31-Mar-2020","08:23:24",1,1,2,3,3,13.169,170774.1158,576,598,553,612,12605
"12606","31-Mar-2020","08:23:24",1,1,2,3,3,13.1973,170787.4298,623,596,575,612,12606
"12607","31-Mar-2020","08:23:24",1,1,2,3,3,13.3949,170800.9386,659,594,596,612,12607
"12608","31-Mar-2020","08:23:24",1,1,2,3,3,13.0218,170814.072,683,594,618,612,12608
"12609","31-Mar-2020","08:23:24",1,1,2,3,3,13.2406,170827.4255,693,594,640,612,12609
"12610","31-Mar-2020","08:23:24",1,1,2,3,3,13.3949,170840.9374,697,594,662,612,12610
"12611","31-Mar-2020","08:23:24",1,1,2,3,3,13.0134,170854.066,699,594,684,612,12611
"12612","31-Mar-2020","08:23:24",1,1,2,3,3,13.2123,170867.3919,700,594,705,612,12612
"12613","31-Mar-2020","08:23:24",1,1,2,3,3,13.2146,170880.7188,704,594,727,612,12613
"12614","31-Mar-2020","08:23:24",1,1,2,3,3,13.2742,170894.1063,710,594,748,612,12614
"12615","31-Mar-2020","08:23:24",1,1,2,3,3,53.2795,170947.5022,717,594,768,612,12615
"12616","31-Mar-2020","08:23:24",1,1,2,3,3,13.1238,170960.7444,748,593,842,612,12616
"12617","31-Mar-2020","08:23:24",1,1,2,3,3,13.2287,170974.0899,749,593,858,612,12617
